CN;Heilongjiang;Songjiang;46.8344;130.432
SI;Slovenj Gradec;Slovenj Gradec;46.5061;15.0774
SI;Ljubljana;Polje;46.0551;14.5872
SI;Sevnica Municipality;Sevnica;46.0095;15.3042
SI;Maribor City Municipality;Maribor;46.5629;15.6271
SI;Vodice;Vodice;46.1856;14.4956
SI;Veržej;Veržej;46.5787;16.1609
SI;Litija;Gabrovka;46;14.9864
SI;Ljubljana;Ljubljana;46.0687;14.512
SI;Kranj;Kranj;46.2506;14.3537
SI;Domžale;Domžale;46.1377;14.5904
SI;Trbovlje;Trbovlje;46.1563;15.0548
SI;Kranj;Kranj;46.2427;14.3548
SI;Ljubljana;Ljubljana;46.0512;14.4699
SI;Naklo;Naklo;46.3011;14.2762
SI;Žetale;Čermožiše;46.2728;15.789
SI;Vodice;Vodice;46.1856;14.496
SI;Nazarje;Nazarje;46.3152;14.9464
SI;Ormož;Velika Nedelja;46.4199;16.1101
SI;Ljubljana;Ljubljana;46.034;14.5221
SI;Maribor;Maribor;46.5366;15.63
SI;Ljubljana;Ljubljana;46.0681;14.5419
SI;Celje;Celje;46.2411;15.258
SI;Hoče-Slivnica;Orehova Vas;46.4782;15.6531
SI;Dobrova-Horjul-Polhov Gradec;Dobrova;46.0567;14.412
SI;Kanal;Kanal;46.0899;13.6352
SI;Kamnik;Kamnik;46.2215;14.6067
SI;Poljčane;Poljčane;46.3115;15.581
SI;Radenci;Radenci;46.6432;16.039
SI;Podvelka;Podvelka;46.593;15.3182
SI;Murska Sobota;Murska Sobota;46.657;16.158
SI;Brežice;Pišece;46.0031;15.6472
SI;Ljubljana;Ljubljana;46.0747;14.5133
SI;Maribor;Maribor (Center);46.5628;15.6448
SI;Hodoš-Hodos;Hodoš;46.8181;16.3211
SI;Brezovica;Brezovica pri Ljubljani;46.0174;14.4123
SI;Slovenska Bistrica;Slovenska Bistrica;46.3966;15.5642
SI;Maribor;Maribor;46.5595;15.6341
SI;Kranj;Kranj;46.2209;14.3788
SI;Trzin;Trzin;46.1339;14.5624
SI;Muta;Muta;46.6084;15.1625
SI;Maribor;Maribor;46.5641;15.6555
SI;Slovenj Gradec;Slovenj Gradec;46.5076;15.0768
SI;Ljubljana;Spodnje Gameljne;46.1249;14.4787
SI;Podčetrtek;Podčetrtek;46.157;15.598
SI;Velenje;Velenje;46.3637;15.1156
SI;Tišina;Tišina;46.6544;16.094
SI;Ljubljana;Ljubljana;46.0677;14.4889
SI;Celje;Košnica pri Celju;46.2138;15.2394
SI;Zagorje ob Savi;Zagorje ob Savi;46.1392;14.9867
SI;Maribor;Kamnica;46.5718;15.6174
SI;Ljubljana;Ljubljana;46.056;14.5252
SI;Celje;Celje;46.2351;15.257
SI;Maribor;Maribor;46.5486;15.6593
SI;Tolmin;Tolmin;46.1861;13.733
SI;Maribor;Maribor;46.5653;15.6434
SI;Maribor;Maribor;46.5253;15.6719
SI;Vipava;Duplje;46.3058;14.2941
SI;Ljubljana;Ljubljana;46.0466;14.5037
SI;Ljubljana;Ljubljana (Šentvid);46.099;14.4695
SI;Mislinja;Sentilj pod Turjakom;46.4478;15.192
SI;Ljubljana;Ljubljana;46.0672;14.4948
SI;Žalec;Žalec;46.2544;15.1647
SI;Kungota;Kungota;46.6419;15.6036
SI;Maribor;Maribor (Center);46.5632;15.6461
SI;Ljubljana;Ljubljana;46.0492;14.5171
SI;Ljubljana;Ljubljana;46.043;14.4718
SI;Bled;Bled;46.3692;14.1138
SI;Žalec;Šempeter v Savinj. Dolini;46.2571;15.114
SI;Ljubljana;Ljubljana;46.0652;14.4979
SI;Videm;Videm pri Ptuju;46.3698;15.8995
SI;Litija;Litija;46.0626;14.8192
SI;Idrija;Idrija;46.0018;14.0331
SI;Maribor;Maribor;46.5596;15.6411
SI;Ljubljana;Ljubljana;46.0472;14.4591
SI;Murska Sobota;Murska Sobota;46.6657;16.1811
SI;Maribor;Maribor;46.547;15.6437
SI;Maribor;Maribor (Center);46.5633;15.6455
SI;Sevnica;Sevnica;46.0051;15.307
SI;Ljubljana;Ljubljana;46.0417;14.501
SI;Dol pri Ljubljani;Dol pri Ljubljani;46.0884;14.6425
SI;Ljubljana;Ljubljana;46.0369;14.4929
SI;Ljutomer;Ljutomer;46.5088;16.2235
SI;Kamnik;Kamnik;46.2063;14.5955
SI;Komenda;Komenda;46.193;14.5484
SI;Zagorje ob Savi;Zagorje ob Savi;46.1329;15.0012
SI;Rače-Fram;Rače;46.4542;15.6784
SI;Tržič;Tržič;46.3577;14.3007
SI;Ljubljana;Ljubljana;46.0734;14.4884
SI;Kozje;Lesično;46.1027;15.5189
SI;Destrnik;Destrnik;46.4893;15.8759
SI;Ljubljana;Ljubljana;46.0625;14.5138
SI;Kanal;Krstenica;46.0724;13.6257
SI;Ljubljana;Ljubljana;46.0499;14.5071
SI;Ljubljana;Ljubljana;46.0592;14.4953
SI;Jesenice;Jesenice;46.4361;14.0607
SI;Ljubljana;Ljubljana;46.0562;14.5166
SI;Ptuj;Ptuj;46.4177;15.8797
SI;Maribor;Maribor;46.5608;15.6411
FR;Nouvelle-Aquitaine;Poitiers;46.5665;0.340905
FR;Nouvelle-Aquitaine;Chauray;46.3607;-0.37488
FR;Bourgogne-Franche-Comté;Autun;46.9682;4.30364
SI;Maribor;Maribor;46.5514;15.6413
SI;Ljubljana;Ljubljana;46.1185;14.4666
CH;Geneva;Lancy;46.1744;6.13117
FR;Bourgogne-Franche-Comté;Lons-le-Saunier;46.6848;5.5619
FR;Nouvelle-Aquitaine;Niort;46.3227;-0.451576
FR;Pays de la Loire;Les Sables-d'Olonne;46.4984;-1.7856
FR;Nouvelle-Aquitaine;Chauray (Chaban);46.3445;-0.403824
FR;Pays de la Loire;Fontenay-le-Comte;46.4531;-0.785772
RO;Bacău;Bacau;46.5961;26.8314
CH;Ticino;Lugano (Pregassona);46.0204;8.96517
CH;Geneva;Geneva (Acacias);46.1901;6.13876
CH;Geneva;Geneva;46.2095;6.14751
CH;Geneva;Meyrin;46.2244;6.10086
CH;Vaud;Le Mont-sur-Lausanne;46.5714;6.63159
CH;Geneva;Geneva;46.2013;6.13908
CH;Vaud;Lausanne;46.5161;6.6147
FR;Auvergne-Rhône-Alpes;Buellas;46.1921;5.1583
CH;Geneva;Carouge;46.1808;6.1295
CH;Vaud;Lausanne;46.533;6.63044
CH;Valais;Sion;46.2368;7.36128
CH;Geneva;Geneva;46.199;6.14279
CH;Vaud;Gland;46.42;6.26342
CH;Geneva;Geneva;46.1921;6.13907
CH;Geneva;Carouge;46.1884;6.13303
CH;Geneva;Geneva;46.2277;6.13731
SI;Ljubljana;Ljubljana;46.0608;14.5823
RO;Cluj;Cluj-Napoca;46.76;23.5917
UA;Odesa;Odesa (Prymorsk Raion);46.4598;30.7519
FR;Centre-Val de Loire;Châteauroux;46.8243;1.68249
FR;Bourgogne-Franche-Comté;Saint-Parize-le-Châtel;46.859;3.18543
UA;Odesa;Odesa (Malynovsky Raion);46.4466;30.7087
UA;Odesa;Kalahliia;46.2855;30.3679
HR;Varaždinska;Varaždin;46.3019;16.3213
HR;Varaždinska;Varaždin;46.313;16.3496
HR;Koprivničko-Križevačka;Đurđevac;46.0399;17.0715
IT;Trentino-Alto Adige;Cornaiano;46.4609;11.278
IT;Friuli Venezia Giulia;Udine;46.06;13.2412
CH;Vaud;Veytaux;46.4207;6.92864
FR;Pays de la Loire;Venansault;46.6447;-1.53594
IT;Lombardy;Bondione;46.0354;10.0083
IT;Trentino-Alto Adige;Kiens;46.8068;11.84
SI;Ljubljana;Ljubljana;46.052;14.4972
AT;Carinthia;Feldkirchen in Kärnten;46.7198;14.0858
SI;Ljubljana;Ljubljana;46.0358;14.4828
RO;Cluj;Cluj-Napoca;46.7805;23.6265
SI;Ljubljana;Ljubljana;46.056;14.5091
SI;Ljubljana;Ljubljana;46.0451;14.4908
CH;Obwalden;Kerns;46.9028;8.27813
CH;Geneva;Geneva (Pâquis-Nations);46.2161;6.1472
CH;Bern;Bern (Bümpliz-Oberbottigen);46.9346;7.38972
CH;Fribourg;Granges-Paccot;46.8293;7.1477
CH;Bern;Köniz;46.921;7.36942
CH;Bern;Ittigen;46.9705;7.4723
CH;Bern;Bern (Mattenhof-Weissenbühl);46.9412;7.42283
CH;Bern;Wichtrach;46.8358;7.56725
CH;Geneva;Geneva (Jonction);46.2024;6.13993
RU;Astrakhan;Astrakhan;46.3111;48.0611
HU;Somogy;Siófok;46.8929;18.0589
HU;Veszprém;Balatonfüred;46.9565;17.8794
HU;Bekes County;Orosháza;46.5824;20.6898
HU;Zala;Zalalövő;46.8463;16.5861
UA;Odesa;Kurisove;46.9695;30.9591
CH;Bern;Bern;46.9479;7.44461
CH;Bern;Bern (Mattenhof-Weissenbühl);46.9418;7.43216
CH;Geneva;Geneva;46.2026;6.14258
CH;Geneva;Geneva (Champel);46.1897;6.15754
CH;Geneva;Geneva;46.2038;6.1487
CH;Geneva;Petit Lancy;46.1927;6.11131
CH;Bern;Liebefeld;46.9307;7.41958
CH;Uri;Altdorf;46.8831;8.62748
CH;Geneva;Carouge;46.1817;6.1289
CH;Bern;Lauperswil;46.9675;7.74232
CH;Ticino;Lugano;46.0079;8.95638
CH;Geneva;Geneva;46.1931;6.15224
CH;Valais;Sion;46.2305;7.35762
CH;Geneva;Les Acacias (Jonction);46.1961;6.12964
CH;Geneva;Geneva (Centre-Plainpalais-Acacias);46.1995;6.14939
CH;Geneva;Geneva;46.223;6.12803
CH;Bern;Bern (Innere Stadt);46.9503;7.44155
CH;Bern;Ostermundigen;46.9577;7.48731
CH;Geneva;Satigny;46.2189;6.0623
CH;Bern;Bern (Innere Stadt);46.9481;7.44184
CH;Geneva;Chêne-Bougeries (Eaux-Vives);46.1945;6.17165
CH;Vaud;Lausanne;46.519;6.6311
CH;Grisons;Chur;46.8518;9.53256
CH;Ticino;Losone;46.166;8.77001
CH;Grisons;Zuoz;46.5973;9.96512
CH;Vaud;Écublens;46.5144;6.55235
CH;Vaud;Paudex;46.5054;6.6703
CH;Geneva;Carouge;46.1825;6.12898
CH;Uri;Altdorf;46.8788;8.63982
CH;Bern;Goldern;46.7436;8.19809
CH;Geneva;Geneva (Centre-Plainpalais-Acacias);46.2029;6.14592
SI;Velenje;Velenje;46.3611;15.0995
SI;Žalec;Ložnica pri Žalcu;46.2633;15.1808
UA;Odesa;Sychavka;46.6419;31.1045
UA;Odesa;Hvardiyske;46.6056;30.9602
SI;Ljubljana;Ljubljana;46.0507;14.4984
SI;Ljubljana;Ljubljana;46.0577;14.5095
CH;Geneva;Plan-les-Ouates;46.1678;6.10437
CH;Geneva;Plan-les-Ouates;46.1676;6.1043
CH;Vaud;Chexbres;46.4854;6.77771
SI;Škofja Loka;Puštal;46.141;14.2812
RU;Sakhalin Oblast;Troitskoye;46.9975;142.665
RU;Sakhalin Oblast;Yuzhno-Sakhalinsk;46.9409;142.756
RU;Sakhalin Oblast;Yuzhno-Sakhalinsk;46.9597;142.729
RO;Arad;Arad;46.1692;21.3572
SI;Bled;Bled;46.3674;14.1215
UA;Odessa;Odessa (Prymors'kyi district);46.484;30.7332
CH;Vaud;Montagny;46.7899;6.62068
CH;Vaud;Gland;46.4142;6.26554
FR;Bourgogne-Franche-Comté;Hauts de Bienne;46.5132;6.02607
AT;Carinthia;Villach;46.6175;13.8477
CH;Geneva;Geneva (Centre-Plainpalais-Acacias);46.1964;6.14647
CH;Vaud;Lausanne;46.5167;6.56263
IT;Friuli Venezia Giulia;Buttrio;46.0051;13.3388
RO;Cluj;Cluj-Napoca (Gheorghieni);46.77;23.6208
RO;Mureș;Târgu Mureş;46.5476;24.564
RO;Mureş;Târgu Mureş;46.5476;24.564
UA;Odesa;Chornomorsk;46.2952;30.6481
CH;Geneva;Geneva (Eaux-Vives);46.1969;6.16524
CH;Geneva;Geneva;46.2244;6.06086
SI;Ljubljana;Ljubljana;46.0498;14.593
SI;Ljubljana;Ljubljana;46.0331;14.4626
SI;Ruše Municipality;Bistrica ob Dravi;46.5338;15.5467
CH;Bern;Bern;46.9464;7.43834
CH;Bern;Bern;46.9488;7.4531
FR;Auvergne-Rhône-Alpes;Montluçon;46.3409;2.6074
FR;Nouvelle-Aquitaine;Parthenay;46.6488;-0.251441
FR;Auvergne-Rhône-Alpes;Moulins;46.5687;3.33377
FR;Auvergne-Rhône-Alpes;Bourg-en-Bresse;46.1975;5.21357
IT;Lombardy;Sondrio;46.1699;9.87716
IT;Veneto;Feltre;46.0216;11.9053
IT;Trentino-Alto Adige;Trento;46.0622;11.1147
HU;Csongrád;Szeged;46.2493;20.1484
CH;Ticino;Monte Carasso;46.192;9.00615
FR;Auvergne-Rhône-Alpes;Belleville;46.0988;4.72614
AT;Carinthia;Klagenfurt;46.6192;14.3001
SI;Ljubljana;Ljubljana;46.0671;14.5451
IT;Trentino-Alto Adige;Borgo Valsugana;46.0539;11.4571
SI;Ljubljana;Ljubljana;46.1035;14.5307
SI;Maribor;Maribor;46.5294;15.6498
FR;Auvergne-Rhône-Alpes;Chaleins;46.0317;4.80789
FR;Auvergne-Rhône-Alpes;Saint-Jean-la-Bussière;46.0004;4.32349
CH;Bern;Zollikofen;46.9975;7.45582
UA;Odessa;Odessa (Prymors'kyi district);46.4715;30.7504
SI;Ljubljana;Ljubljana;46.0744;14.5109
SI;Cerklje na Gorenjskem;Zgornji Brnik;46.2259;14.4559
CH;Vaud;Renens;46.5452;6.58439
CH;Vaud;Renens;46.5284;6.58884
CH;Vaud;Lausanne;46.517;6.63009
CH;Vaud;Lausanne;46.5175;6.62972
CH;Bern;Bern;46.9454;7.47277
CH;Geneva;Le Grand-Saconnex;46.237;6.10916
CH;Geneva;Meyrin;46.225;6.09964
CH;Bern;Ostermundigen;46.9537;7.47966
CH;Bern;Bern (Länggasse-Felsenau);46.953;7.42393
CH;Neuchâtel;Bevaix;46.9296;6.8147
CH;Bern;Gümligen;46.9342;7.50731
CH;Valais;Zermatt;46.0181;7.74835
CH;Fribourg;Bulle;46.6152;7.04498
CH;Bern;Bern (Länggasse-Felsenau);46.9726;7.4476
SI;Velenje;Velenje;46.3597;15.1128
CH;Grisons;San Vittore;46.2383;9.10816
CH;Grisons;Schiers;46.9695;9.68758
CH;Geneva;Le Grand-Saconnex;46.2348;6.1225
SI;Ljubljana;Ljubljana;46.0653;14.5102
UA;Odesa;Starosillya;46.3313;29.4693
CH;Valais;Miège;46.3112;7.54701
SI;Maribor;Maribor;46.5324;15.665
CH;Vaud;Clarens;46.442;6.88968
CH;Ticino;Manno;46.03;8.92026
CH;Ticino;Manno;46.0316;8.92433
CH;Grisons;Thusis;46.6978;9.43779
CH;Vaud;Forel;46.5422;6.77184
CH;Vaud;Le Mont-sur-Lausanne;46.5742;6.63106
CH;Ticino;Lugano;46.0191;8.96033
CH;Ticino;Giubiasco;46.1756;9.01234
CH;Valais;Crans-Montana;46.3119;7.48235
CH;Geneva;Carouge;46.1757;6.13909
CH;Grisons;Davos Dorf;46.8124;9.84702
RS;Vojvodina;Subotica;46.1022;19.703
RO;Arad;Arad;46.1738;21.3166
IT;Trentino-Alto Adige;Trento;46.0928;11.1203
CH;Valais;Visp;46.2957;7.8838
RO;Alba;Roșia Montană;46.3064;23.1308
CH;Bern;Bern (Innere Stadt);46.9475;7.44625
SI;Ljubljana;Ljubljana;46.0632;14.5604
CH;Geneva;Geneva;46.2035;6.14448
HU;Somogy County;Szulok;46.0494;17.5508
HU;Vas County;Szentgotthárd;46.9549;16.2738
HU;Bekes County;Méhkerék;46.7736;21.4436
HU;Somogy County;Zákányfalu;46.2765;16.9477
HU;Csongrád;Hódmezővásárhely;46.4173;20.3294
HU;Somogy;Öreglak;46.6055;17.6269
HU;Bács-Kiskun;Kecskemét;46.9183;19.6799
HU;Bács-Kiskun;Baja;46.184;18.9548
HU;Zala County;Bocfölde;46.7799;16.8504
HU;Bács-Kiskun;Kunszállás;46.7636;19.7521
HU;Zala County;Zalaszabar;46.6417;17.1111
HU;Somogy County;Kaposvár;46.3463;17.7725
HU;Bekes County;Kötegyán;46.7354;21.4772
HU;Somogy;Somogyjád;46.4929;17.7197
HU;Bács-Kiskun;Kecskemét;46.9003;19.6945
HU;Bács-Kiskun;Imrehegy;46.4868;19.3056
HU;Csongrád;Tiszasziget;46.1764;20.163
HU;Tolna;Dunaföldvár;46.8076;18.9271
HU;Somogy County;Tarany;46.1809;17.3077
HU;Csongrád;Szeged;46.2722;20.1663
HU;Somogy County;Balatonboglár;46.7779;17.6597
HU;Baranya;Pécs;46.0769;18.2274
HU;Csongrád;Szentes;46.65;20.2552
HU;Bekes County;Gyula;46.6478;21.2899
HU;Csongrád;Szentes;46.6524;20.2559
HU;Zala County;Zalaegerszeg;46.842;16.8285
HU;Bács-Kiskun;Pálmonostora;46.6265;19.9469
HU;Bács-Kiskun;Jánoshalma;46.2989;19.3248
HU;Zala County;Keszthely;46.7725;17.2569
HU;Bács-Kiskun;Kecskemét;46.908;19.6947
HU;Bekes County;Gyomaendrőd;46.9384;20.8322
HU;Bács-Kiskun;Tázlár;46.5499;19.5131
HU;Zala County;Zalaegerszeg;46.8363;16.8333
HU;Baranya;Pécs;46.0638;18.1953
HU;Fejér;Nagykarácsony;46.8726;18.7706
HU;Csongrád;Derekegyház;46.5785;20.3538
HU;Bekes County;Békéscsaba;46.6833;21.0958
HU;Tolna County;Fadd;46.4664;18.8263
CH;Bern;Uetendorf;46.7772;7.58032
SI;Žiri;Žiri;46.0535;14.1091
FR;Auvergne-Rhône-Alpes;Archamps;46.1396;6.1309
SI;Moravske Toplice;Martjanci;46.6864;16.1978
CH;Bern;Bern (Kirchenfeld-Schosshalde);46.955;7.46783
CH;Bern;Bern (Innere Stadt);46.9506;7.44248
SI;Slovenska Bistrica;Slovenska Bistrica;46.3961;15.5482
FR;Nouvelle-Aquitaine;Poitiers;46.5788;0.343997
RO;Harghita;Odorheiu Secuiesc;46.3136;25.3087
IT;Lombardy;Piantedo;46.1366;9.4277
SI;Ljubljana;Ljubljana;46.0846;14.4855
RO;Mureș County;Târnăveni;46.3347;24.2884
UA;Odesa;Fontanka;46.5644;30.8535
HU;Tolna County;Paks;46.6061;18.8547
UA;Odessa;Odessa (Malynovs'kyi district);46.4713;30.7216
UA;Kherson;Kherson (Dniprovs'kyi district);46.6471;32.6378
SI;Ljubljana;Ljubljana;46.0602;14.516
RO;Cluj;Cluj-Napoca;46.7478;23.5936
CH;Nidwalden;Stansstad;46.9717;8.34981
CH;Grisons;Chur;46.864;9.53981
SI;Ljubljana;Ljubljana;46.053;14.5036
SI;Ljubljana;Ljubljana;46.0573;14.5082
SI;Bled;Bled;46.3681;14.1309
SI;Ljubljana;Ljubljana;46.0778;14.5132
SI;Ljubljana;Ljubljana;46.0516;14.5028
RO;Mureș;Târgu Mureş;46.5509;24.5588
RO;Mureş;Târgu Mureş;46.5448;24.5577
CH;Bern;Bern (Breitenrain-Lorraine);46.963;7.45008
IT;Trentino-Alto Adige;Schluderns;46.6652;10.5835
IT;Trentino-Alto Adige;Pfalzen;46.8136;11.8831
IT;Trentino-Alto Adige;Rablà;46.6704;11.0646
US;Minnesota;Brainerd;46.3554;-94.2026
US;Oregon;Astoria;46.1863;-123.856
CA;Quebec;Québec (Sainte-Foy-Sillery-Cap-Rouge);46.8071;-71.384
CA;Quebec;Québec (La Cité-Limoilou);46.8163;-71.2261
CA;Quebec;Québec (La Cité-Limoilou);46.799;-71.2553
US;Minnesota;Staples;46.3561;-94.7833
US;Minnesota;Duluth;46.8384;-92.2034
CA;Quebec;Québec (La Cité-Limoilou);46.8231;-71.2156
US;North Dakota;Fort Yates;46.0885;-100.629
US;Wisconsin;Ashland;46.6102;-90.8403
US;Washington;Richland (Richland Wye);46.2355;-119.226
US;Michigan;Marquette;46.5595;-87.3965
US;Michigan;Crystal Falls;46.0963;-88.3345
US;Michigan;Marquette;46.5484;-87.3888
US;Washington;Richland;46.3487;-119.275
US;Montana;Missoula;46.9159;-114.073
US;Washington;Tumwater;46.9872;-122.908
US;Washington;Kennewick;46.2133;-119.16
CA;New Brunswick;Moncton;46.1284;-64.7459
CA;New Brunswick;Moncton;46.1055;-64.8116
CA;New Brunswick;Moncton;46.1242;-64.8546
CA;New Brunswick;Moncton;46.0914;-64.8439
CA;New Brunswick;Florenceville-Bristol;46.4458;-67.6174
CA;New Brunswick;Dieppe;46.1001;-64.7243
CA;New Brunswick;Doaktown;46.5537;-66.1364
CA;New Brunswick;Shediac;46.2202;-64.5347
CA;New Brunswick;Bouctouche;46.4662;-64.7079
CA;Nova Scotia;Lakeville;46.1666;-64.6836
CA;New Brunswick;Juniper;46.5459;-67.1953
CA;New Brunswick;Moncton;46.1118;-64.7738
CA;New Brunswick;Moncton;46.074;-64.8357
CA;New Brunswick;Moncton;46.1001;-64.8058
CA;New Brunswick;Moncton;46.0859;-64.7939
CA;New Brunswick;Moncton;46.0898;-64.7744
CA;New Brunswick;Moncton;46.0886;-64.7763
CA;New Brunswick;Moncton;46.0888;-64.7788
CA;New Brunswick;Miramichi (Newcastle);46.999;-65.5781
CA;New Brunswick;Moncton;46.088;-64.7797
CA;New Brunswick;Moncton;46.0888;-64.7757
CA;New Brunswick;Memramcook;46.0044;-64.5513
CA;New Brunswick;Moncton;46.0768;-64.8026
CA;New Brunswick;Moncton;46.0886;-64.7844
CA;Prince Edward Island;Charlottetown (Downtown);46.2348;-63.1297
CA;Prince Edward Island;Charlottetown (Downtown);46.2384;-63.128
CA;Prince Edward Island;Charlottetown;46.2437;-63.1475
CA;Prince Edward Island;Cornwall;46.2276;-63.2185
CA;Prince Edward Island;Charlottetown;46.2897;-63.1334
CA;Prince Edward Island;Charlottetown (West Royalty);46.2591;-63.1552
CA;Prince Edward Island;Summerside;46.3917;-63.7883
CA;Prince Edward Island;Charlottetown (East Royalty);46.2621;-63.0928
CA;Prince Edward Island;Bonshaw;46.1958;-63.3543
CA;Prince Edward Island;Charlottetown;46.2545;-63.1491
CA;Quebec;Québec (Sainte-Foy–Sillery–Cap-Rouge);46.7619;-71.3338
CA;Quebec;Québec (Sainte-Foy);46.7663;-71.2947
CA;Quebec;Québec (La Cité-Limoilou);46.8122;-71.2149
CA;Quebec;Québec (Sainte-Foy–Sillery–Cap-Rouge);46.7693;-71.2928
CA;Quebec;Québec (Sainte-Foy-Sillery-Cap-Rouge);46.7527;-71.3316
CA;Quebec;Saint-Augustin-de-Desmaures;46.751;-71.4563
CA;Quebec;Québec (La Cité-Limoilou);46.8189;-71.2144
CA;Quebec;Québec (Les Rivières);46.7946;-71.3151
US;Minnesota;Cloquet;46.6898;-92.4514
CH;Vaud;Écublens;46.5348;6.56728
CH;Geneva;Geneva;46.2275;6.10654
US;Minnesota;Duluth (Downtown - Waterfront);46.7877;-92.0979
US;North Dakota;Bismarck;46.8067;-100.785
US;Minnesota;Duluth (West Duluth);46.7343;-92.1617
US;Washington;Tumwater;46.9802;-122.909
CH;Geneva;Geneva;46.2208;6.13569
US;Washington;Richland;46.3448;-119.28
CA;Ontario;Sault Ste. Marie;46.5111;-84.333
CA;Ontario;Sault Ste. Marie;46.5098;-84.3344
US;Washington;Walla Walla;46.0646;-118.344
US;Washington;Colfax;46.884;-117.364
US;Washington;Chehalis;46.6621;-122.969
US;Washington;Pasco;46.2376;-119.096
US;Washington;Cathlamet;46.2028;-123.385
US;Washington;Ellensburg;46.9972;-120.549
US;Washington;Kelso;46.1457;-122.909
CA;Prince Edward Island;Summerside;46.3916;-63.7765
US;Maine;Presque Isle;46.677;-68.0152
CA;Quebec;Québec (La Cité-Limoilou);46.7988;-71.2578
CA;Quebec;Joliette;46.0274;-73.4289
CA;Quebec;Shawinigan (Shawinigan-Sud);46.5738;-72.7244
CA;New Brunswick;Jacksonville;46.1869;-67.6113
US;Montana;Helena;46.6013;-112.039
CA;Quebec;Sainte-Brigitte-des-Saults;46.0272;-72.4822
US;Minnesota;Hermantown;46.8352;-92.2179
US;Wisconsin;Superior (Downtown);46.7211;-92.0979
US;Minnesota;Duluth (Endion);46.8065;-92.0636
US;Oregon;Clatskanie;46.0016;-123.267
US;Idaho;Kooskia;46.1396;-115.979
US;North Dakota;Bismarck;46.8079;-100.782
CA;Quebec;Québec (Les Rivières);46.8379;-71.2693
CA;Prince Edward Island;Dunstaffnage;46.3181;-63.0381
CA;Quebec;Joliette;46.0221;-73.4437
US;Washington;Yakima;46.6047;-120.506
US;North Dakota;Bismarck;46.81;-100.802
CA;Ontario;Sault Ste. Marie;46.5092;-84.3275
CA;Ontario;North Bay;46.31;-79.4359
US;Washington;Pasco;46.2281;-119.115
CA;Quebec;Québec (Les Rivières);46.806;-71.3332
CA;Quebec;Québec (Les Rivières);46.7939;-71.3117
US;Washington;Sunnyside;46.3293;-120.012
CA;Quebec;Québec (La Cité-Limoilou);46.8031;-71.2218
US;North Dakota;Fargo (Northport);46.9084;-96.7789
CA;Quebec;Québec (Les Rivières);46.8145;-71.2708
CA;Quebec;Québec (Les Rivières);46.7982;-71.3249
US;Idaho;Moscow;46.7314;-116.999
US;Washington;Kelso;46.0425;-122.873
US;North Dakota;Jamestown;46.9145;-98.6968
CA;Quebec;Laurier-;46.5434;-71.6278
CA;Quebec;Saint-Georges;46.1059;-70.655
CA;Quebec;Thetford Mines;46.087;-71.3061
CA;New Brunswick;Moncton;46.1123;-64.7767
CA;New Brunswick;Bouctouche;46.4699;-64.725
CA;Ontario;North Bay;46.3023;-79.3812
CA;New Brunswick;Moncton;46.1284;-64.757
CA;Ontario;Greater Sudbury (Sudbury);46.5199;-80.9437
CA;Nova Scotia;Sydney;46.1446;-60.163
US;Michigan;Marquette (Brookton Corners);46.5488;-87.4563
CA;Prince Edward Island;Summerside;46.3933;-63.7729
US;Minnesota;Detroit Lakes;46.8188;-95.8441
CA;Quebec;Québec (Les Rivières);46.7945;-71.3112
CA;Quebec;Québec (Sainte-Foy);46.786;-71.2862
CA;Quebec;Deschaillons-sur-Saint-Laurent (Les Bricailles);46.5479;-72.1324
CA;Quebec;Saint Thomas de Montmagny;46.9808;-70.5543
CA;Ontario;North Bay;46.309;-79.4609
CA;Ontario;Greater Sudbury (Sudbury);46.5223;-80.9876
CA;Ontario;North Bay;46.3036;-79.4593
CA;Ontario;Sault Ste. Marie;46.5022;-84.2868
CA;Ontario;North Bay;46.3231;-79.4701
US;North Dakota;Fargo (Downtown);46.8755;-96.7883
US;Washington;Richland (South Richland);46.2627;-119.316
US;Montana;Helena;46.7418;-111.904
CA;Quebec;Thetford Mines (Black Lake);46.0523;-71.3658
CA;Ontario;Goulais River;46.7208;-84.3815
CA;Quebec;Québec (Les Rivières);46.7955;-71.32
CA;Quebec;Thetford Mines;46.118;-71.3047
CA;Quebec;Québec (La Haute-Saint-Charles);46.8495;-71.4651
US;Washington;Toppenish;46.3759;-120.396
US;North Dakota;Fargo (Willow Park);46.8606;-96.8643
US;Washington;Moxee City;46.5645;-120.397
MN;Govi-Altai Province;Altai;46.3722;96.2583
CN;Heilongjiang;Sa’ertu (Longfeng Qu);46.575;125.144
CH;Geneva;Onex;46.1827;6.09356
MN;Govĭ-Sumber;Choyr;46.3611;108.361
CN;Heilongjiang;Sa’ertu (Saertu Qu);46.5957;125.09
CA;Quebec;Québec (La Cité-Limoilou);46.7905;-71.2594
US;Montana;Missoula (Southgate Triangle);46.8384;-114.037
US;Montana;Missoula (Heart of Missoula);46.8696;-113.996
CA;Quebec;Québec (Les Rivières);46.7931;-71.3124
CA;Quebec;Québec (Sainte-Foy);46.7698;-71.3055
CA;Quebec;Québec (Sainte-Foy);46.7742;-71.3008
CA;Quebec;Trois-Rivières;46.3598;-72.5495
CA;Quebec;Québec (La Cité-Limoilou);46.8047;-71.2189
CA;Quebec;Québec;46.7648;-71.4158
