CN;Inner Mongolia;Hulun Buir;49.2114;119.756
CZ;Central Bohemia;Hořovice;49.8307;13.8793
CZ;South Moravian;Letovice;49.5466;16.5735
CZ;Central Bohemia;Kraluv Dvur;49.9496;14.0381
CZ;South Moravian;Brno (Brno-jih);49.1648;16.6289
CZ;Pardubický;Prachovice;49.8943;15.634
CZ;Moravskoslezský;Ostrava (Moravská Ostrava a Přívoz);49.8282;18.2664
CZ;Zlín;Vsetín;49.3413;17.9936
CZ;Jihočeský kraj;Blatná;49.4286;13.8743
CZ;Central Bohemia;Březnice;49.5575;13.9464
CZ;Zlín;Zlín;49.2364;17.656
CZ;Moravskoslezský;Ostrava (Moravská Ostrava a Přívoz);49.8339;18.2911
CZ;Central Bohemia;Beroun (Město);49.9583;14.0515
CZ;Zlín;Valašské Meziříčí (Krásno nad Bečvou);49.4754;17.9794
CZ;Plzeň Region;Pňovany (Radost);49.7932;13.1384
CZ;South Moravian;Brno střed;49.1954;16.6155
CZ;Central Bohemia;Kutná Hora;49.9417;15.2838
CZ;Moravskoslezský;Třinec (Staré Město);49.6736;18.6748
CZ;Vysočina;Kamenice nad Lipou;49.2964;15.0732
CZ;South Moravian;Brno;49.1932;16.5709
CZ;Zlín;Uherský Brod;49.0262;17.6468
CZ;Jihočeský kraj;Týn nad Vltavou;49.2239;14.4199
CZ;South Moravian;Střelice;49.158;16.5002
CZ;Jihočeský kraj;Tábor;49.4132;14.6678
CZ;Olomoucký;Olomouc;49.5961;17.2501
CZ;Zlín;Vsetín;49.3472;17.9747
CZ;Olomoucký;Olomouc (Nová Ulice);49.5976;17.2415
CZ;Olomoucký;Olomouc;49.5895;17.2721
CZ;Plzeň Region;Pilsen (Plzeň);49.7318;13.3758
CZ;Plzeň Region;Druztová (Plzeň);49.7508;13.4301
CZ;Plzeň Region;Letiny;49.5399;13.4553
DE;Bavaria;Nuremberg (Altstadt und Engere Innenstadt);49.4559;11.0791
DE;Bavaria;Forchheim;49.7145;11.0947
DE;Bavaria;Markt Eckental (Brand);49.5865;11.1835
DE;Bavaria;Erlangen;49.6028;11.0028
DE;Bavaria;Schwabach;49.3306;11.0235
DE;Rheinland-Pfalz;Landau (Godramstein);49.2121;8.08079
FR;Grand Est;Revin;49.9344;4.64668
FR;Normandy;Val-de-Reuil;49.2747;1.21065
FR;Grand Est;Arcis-le-Ponsart;49.2344;3.69346
FR;Île-de-France;Thieux;49.0093;2.66643
FR;Hauts-de-France;Compiègne;49.3838;2.78695
FR;Grand Est;Reims;49.2742;4.00726
BE;Wallonia;Bouillon;49.7974;5.14149
DE;Baden-Württemberg;Heidelberg;49.4036;8.643
DE;Rheinland-Pfalz;Mainz;49.9795;8.28035
FR;Hauts-de-France;Chaumont-en-Vexin;49.228;1.89947
DE;Rheinland-Pfalz;Alzey (Industriegebiet Ost);49.7463;8.14081
FR;Grand Est;Longeville-lès-Saint-Avold;49.1079;6.6519
FR;Hauts-de-France;Château-Thierry;49.0413;3.40265
FR;Hauts-de-France;Saleux;49.8563;2.23698
FR;Île-de-France;Cergy;49.0335;2.07683
FR;Île-de-France;Pontoise;49.051;2.10065
DE;Hesse;Darmstadt;49.8709;8.62677
DE;Hesse;Darmstadt;49.8695;8.63956
DE;Baden-Wurttemberg;Karlsruhe (Nordweststadt);49.0298;8.35733
DE;Bavaria;Würzburg (Altstadt);49.8009;9.92646
FR;Île-de-France;Saint-Ouen-l'Aumône;49.064;2.1336
FR;Grand Est;Folkling;49.164;6.92675
FR;Normandy;Courseulles-sur-Mer;49.3357;-0.455579
PL;Subcarpathia;Czarna;49.3312;22.659
DE;Baden-Wurttemberg;Mosbach;49.3473;9.1328
LU;Luxembourg;Luxembourg;49.6018;6.10423
LU;Luxembourg;Luxembourg;49.5999;6.12825
LU;Luxembourg;Luxembourg;49.6018;6.10413
CZ;Olomoucký;Hrabišín;49.9141;17.0364
CZ;Plzeň Region;Stod;49.6391;13.1647
CZ;Vysočina;Dolní Cerekev;49.3445;15.4565
CZ;Zlín;Roštění;49.3669;17.5385
CZ;Zlín;Nedachlebice;49.0993;17.5891
CZ;Pardubický;Orel;49.9193;15.839
UA;Kyiv;Bila Tserkva;49.7982;30.114
FR;Hauts-de-France;Creil;49.2667;2.47768
FR;Grand Est;Bezannes;49.2233;3.98776
FR;Île-de-France;Saint-Ouen-l'Aumône;49.0547;2.1172
FR;Île-de-France;Osny;49.0684;2.0629
FR;Hauts-de-France;Amiens;49.8711;2.30562
FR;Normandy;Saint-Hilaire-Petitville;49.3029;-1.23242
FR;Île-de-France;Courdimanche;49.049;2.01653
FR;Hauts-de-France;Ressons-sur-Matz;49.538;2.74322
FR;Grand Est;Augny;49.0563;6.11971
DE;Hesse;Mörfelden-Walldorf;49.9884;8.57841
LU;Luxembourg;Helmsange;49.6677;6.13529
DE;Bavaria;Eschenbach in der Oberpfalz;49.7534;11.8304
DE;Bavaria;Schwabach;49.3379;11.0155
DE;Bavaria;Nuremberg (Mitte);49.4545;11.0971
DE;Bavaria;Markt Taschendorf;49.7007;10.5568
LU;Esch-sur-Alzette;Livange;49.5315;6.12211
LU;Luxembourg;Luxembourg;49.6488;6.13671
DE;Baden-Wurttemberg;Karlsruhe (Innenstadt-West);49.0085;8.40126
PL;Silesia;Jastrzębie Zdrój;49.9502;18.6184
DE;Baden-Wurttemberg;Karlsruhe (Oststadt);49.0062;8.4371
DE;Bavaria;Weiden;49.6706;12.1776
DE;Bavaria;Nuremberg (Mitte);49.451;11.0602
DE;Baden-Wurttemberg;Heidelberg (Bergheim);49.4061;8.68495
DE;Bavaria;Würzburg (Altstadt);49.7944;9.94059
DE;Bavaria;Regensburg (Westenviertel);49.0168;12.0705
DE;Bavaria;Regensburg;49.0165;12.0703
DE;Baden-Wurttemberg;Waibstadt (Daisbach);49.2959;8.87357
CZ;Olomoucký;Přerov;49.4514;17.45
CZ;South Moravian;Moravany (Brno-jih);49.1503;16.6004
CZ;Zlín;Holešov;49.3298;17.5749
CZ;South Moravian;Ostopovice (Brno-Nový Lískovec);49.1755;16.5613
CZ;Moravskoslezský;Ostrava (Mariánské Hory a Hulváky);49.8289;18.2597
CZ;Jihočeský kraj;Tábor;49.4141;14.6598
CZ;Plzeň Region;Pilsen (Plzeň 2-Slovany);49.7238;13.4159
CZ;South Moravian;Brno střed;49.1974;16.6078
CZ;Vysočina;Jihlava;49.3976;15.5709
CZ;South Moravian;Mokrá Hora (Brno-Královo Pole);49.2257;16.5817
CZ;South Moravian;Brno (Brno-Královo Pole);49.2118;16.6016
CZ;Olomoucký;Sternberk;49.7299;17.2971
CZ;Moravskoslezský;Milíkov;49.5906;18.7186
DE;Baden-Wurttemberg;Karlsruhe (Oststadt);49.0137;8.42421
LU;Luxembourg;Luxembourg;49.6144;6.12868
LU;Luxembourg;Luxembourg;49.6179;6.12374
UA;Poltava Oblast;Shyshaky;49.8644;33.9997
PL;Subcarpathia;Ustrzyki Dolne;49.4364;22.5768
LU;Luxembourg;Luxembourg;49.6137;6.12018
LU;Capellen;Kehlen;49.6628;6.01215
LU;Luxembourg;Luxembourg;49.5998;6.1314
LU;Esch-sur-Alzette;Leudelange;49.5639;6.07681
LU;Luxembourg;Luxembourg;49.6328;6.17147
LU;Luxembourg;Luxembourg;49.5807;6.11504
LU;Luxembourg;Luxembourg;49.5862;6.11436
CZ;South Moravian;Brno střed;49.1932;16.6072
CZ;Zlín;Zlín;49.223;17.6694
CZ;Jihočeský kraj;Dub;49.1082;14.0121
CZ;Central Bohemia;Kutná Hora;49.9505;15.2878
CZ;Plzeň Region;Nýrsko;49.2998;13.1521
CZ;Central Bohemia;Kutná Hora (Hlouška);49.9561;15.2785
CZ;South Moravian;Blansko;49.3559;16.6447
CZ;Moravskoslezský;Ostrava (Poruba);49.8382;18.1565
DE;Hesse;Darmstadt;49.88;8.64143
DE;Rheinland-Pfalz;Alzey;49.746;8.09975
DE;Bavaria;Goldbach;49.9995;9.1844
PL;Lesser Poland;Ryglice;49.8783;21.1389
DE;Bavaria;Nuremberg (Mitte);49.4545;11.1168
UA;Kharkiv;Kharkiv (Kholodnohirs'kyi District);49.9811;36.143
UA;Poltava;Myrhorod;49.9627;33.6053
DE;Bavaria;Goldbach;49.9993;9.19148
UA;Cherkasy Oblast;Smila;49.2277;31.8522
DE;Baden-Wurttemberg;Karlsruhe (Daxlanden);49.0131;8.31185
DE;Baden-Wurttemberg;Karlsruhe (Oststadt);49.0055;8.432
UA;Kharkiv;Kharkiv;49.9663;36.3234
CZ;South Moravian;Brno střed;49.2096;16.5916
DE;Hesse;Darmstadt;49.8708;8.62276
CZ;Moravskoslezský;Fryštát (Mizerov);49.8559;18.5543
DE;Hesse;Rüsselsheim am Main;49.9888;8.4217
DE;Hesse;Langen;49.9807;8.68635
UA;Lviv;Lviv (Frankivskyi rayon);49.8212;24.0162
FR;Île-de-France;Cergy;49.0559;2.03645
FR;Île-de-France;Saint-Ouen-l'Aumône;49.0497;2.12813
UA;Kyiv;Bila Tserkva;49.7905;30.0799
FR;Hauts-de-France;Compiègne;49.4152;2.81911
FR;Hauts-de-France;Compiègne;49.4136;2.81242
PL;Silesia;Czechowice-Dziedzice;49.9144;19.0042
DE;Bavaria;Nuremberg (Mitte);49.442;11.1063
CZ;Vysočina;Nové Syrovice;49.0176;15.7734
UA;Kharkivs’ka Oblast’;Kharkiv (Kholodnohirs'kyi District);49.9811;36.143
SK;Žilina Region;Žilina;49.2247;18.7389
FR;Hauts-de-France;Montbrehain;49.9668;3.35188
FR;Normandy;Caudebec-en-Caux;49.5241;0.716652
FR;Hauts-de-France;Fitz-James;49.3961;2.42106
FR;Hauts-de-France;Saint-Quentin;49.8422;3.29557
FR;Hauts-de-France;Dury;49.8453;2.27035
FR;Hauts-de-France;Harly;49.8457;3.32517
FR;Grand Est;Onville;49.0166;5.97247
FR;Hauts-de-France;Chauny;49.6269;3.22009
FR;Grand Est;Seingbouse;49.1096;6.84637
DE;Bavaria;Nuremberg (Mitte);49.4645;11.0839
CZ;Zlín;Zlín;49.2229;17.6669
CZ;Olomoucký;Olomouc (Holice);49.5737;17.2827
CZ;South Moravian;Brno (Brno-sever);49.2102;16.6159
CZ;Moravskoslezský;Ostrava (Poruba);49.8268;18.1611
CZ;Jihočeský kraj;Tábor;49.4134;14.6679
CZ;Olomoucký;Olomouc;49.5939;17.2471
CZ;South Moravian;Brno střed;49.2086;16.5937
CZ;South Moravian;Brno střed;49.1948;16.5892
CZ;Plzeň Region;Dobřany;49.6569;13.3052
CZ;Olomoucký;Olomouc;49.6024;17.2385
CZ;South Moravian;Brno střed;49.2009;16.6098
CZ;Zlín;Zlín;49.2301;17.694
CZ;Plzeň Region;Nýřany;49.7134;13.2091
CZ;Olomoucký;Olomouc;49.5946;17.2643
CZ;Olomoucký;Olomouc (Hodolany);49.5901;17.2722
CZ;South Moravian;Brno (Brno-sever);49.2099;16.6161
CZ;South Moravian;Brno (Brno-Královo Pole);49.2178;16.5978
CZ;South Moravian;Brno (Brno-sever);49.2341;16.6229
CZ;Vysočina;Jihlava;49.3988;15.5867
CZ;Vysočina;Zdar;49.5656;15.943
DE;Baden-Wurttemberg;Schwäbisch Hall;49.1133;9.74719
UA;Ternopil;Chortkiv;49.0109;25.8027
FR;Île-de-France;Cergy;49.0315;2.07513
FR;Normandy;Caen;49.1787;-0.354375
FR;Grand Est;Metz;49.1245;6.17575
PL;Lesser Poland;Mszana Dolna;49.6746;20.0778
PL;Lesser Poland;Nowy Targ;49.4666;19.9977
PL;Lesser Poland;Nowy Sącz;49.603;20.7009
PL;Lesser Poland;Niedzica;49.4181;20.3228
PL;Subcarpathia;Jaszczew;49.7342;21.6505
PL;Silesia;Bielsko-Biala;49.8042;19.031
PL;Subcarpathia;Jasło;49.7471;21.4726
PL;Lesser Poland;Gorlice;49.6566;21.1469
PL;Subcarpathia;Dynów;49.8144;22.2332
PL;Subcarpathia;Wojaszówka;49.7778;21.6708
PL;Subcarpathia;Nowy Żmigród;49.6035;21.5238
PL;Lesser Poland;Andrychów;49.8585;19.3534
PL;Silesia;Wisła;49.655;18.8596
PL;Subcarpathia;Kańczuga;49.9812;22.4127
PL;Lesser Poland;Gorlice;49.6614;21.1657
PL;Lesser Poland;Wadowice;49.8809;19.4917
DE;Hesse;Egelsbach;49.9584;8.66767
FR;Grand Est;Metz;49.1116;6.24771
DE;Baden-Württemberg;Mannheim (Schwetzingerstadt);49.4778;8.48819
DE;Bavaria;Heroldsberg;49.5452;11.1485
DE;Baden-Württemberg;Mannheim;49.4747;8.4918
DE;Baden-Württemberg;Heilbronn;49.1519;9.21771
DE;Bavaria;Herzogenaurach;49.5703;10.8762
DE;Saarland;Saarbrücken (Mitte);49.2467;6.97965
DE;Hesse;Rodgau (Nieder-Roden);49.9916;8.86481
DE;Bavaria;Nuremberg (Südöstliche Außenstadt);49.427;11.1332
DE;Hesse;Egelsbach;49.9603;8.66981
DE;Bavaria;Nuremberg (Mitte);49.4425;11.0579
DE;Rheinland-Pfalz;Rülzheim;49.1655;8.29769
DE;Rheinland-Pfalz;Nackenheim;49.9212;8.32917
DE;Hesse;Darmstadt;49.864;8.62877
DE;Baden-Wurttemberg;Bönnigheim;49.0389;9.09385
DE;Baden-Wurttemberg;Karlsruhe (Innenstadt-Ost);49.0078;8.41279
DE;Bavaria;Altdorf bei Nurnberg;49.3913;11.3492
DE;Baden-Wurttemberg;Mannheim (Rheinau);49.4175;8.54179
DE;Baden-Wurttemberg;Heidelberg;49.3842;8.68061
DE;Bavaria;Volkach;49.8658;10.2298
DE;Baden-Wurttemberg;Talheim;49.1006;9.18814
DE;Baden-Wurttemberg;Oberderdingen;49.0643;8.80148
DE;Baden-Wurttemberg;Heilbronn;49.1379;9.21652
DE;Bavaria;Erlangen;49.5919;11.0144
DE;Baden-Wurttemberg;Heilbronn;49.1184;9.21776
DE;Bavaria;Regensburg (Ostenviertel);49.0115;12.1328
DE;Baden-Wurttemberg;Heilbronn;49.1383;9.22808
DE;Bavaria;Fürth (Unterfarrnbach);49.5035;10.9659
DE;Saarland;Homburg (Einöd);49.269;7.31923
DE;Bavaria;Nuremberg (Mitte);49.4498;11.0896
DE;Bavaria;Markt Taschendorf (Obersteinbach);49.6643;10.5503
FR;Hauts-de-France;Courteuil;49.2;2.53333
PL;Lesser Poland;Klecza Dolna;49.8829;19.5376
PL;Lesser Poland;Wadowice;49.8789;19.4967
PL;Silesia;Łodygowice;49.7299;19.1394
CZ;Zlín;Hulín;49.3161;17.4654
DE;Bavaria;Kitzingen;49.7343;10.1482
UA;Kharkivs’ka Oblast’;Kharkiv (Novobavarskyi District);49.9688;36.1852
CZ;Central Bohemia;Všenory;49.9288;14.3039
CZ;South Moravian;Podolí (Brno-Líšeň);49.2001;16.6977
DE;Baden-Wurttemberg;Heilbronn;49.1844;9.18393
DE;Baden-Wurttemberg;Bad Mergentheim (Edelfingen);49.505;9.74557
DE;Baden-Wurttemberg;Karlsruhe (Mühlburg);49.0109;8.31903
DE;Rheinland-Pfalz;Neustadt an der Weinstraße;49.3502;8.14869
DE;Bavaria;Aschaffenburg;49.9807;9.13556
DE;Bavaria;Schwabach (Wolkersdorf);49.3595;11.016
DE;Bavaria;Merkendorf (Triesdorf Bahnhof);49.1982;10.6854
DE;Rheinland-Pfalz;Kaiserslautern (Einsiedlerhof);49.4386;7.65658
DE;Rheinland-Pfalz;Ludwigshafen am Rhein (Mitte);49.4817;8.44641
DE;Baden-Wurttemberg;Mannheim (Wohlgelegen);49.4959;8.4936
DE;Hesse;Egelsbach;49.9631;8.67012
DE;Rheinland-Pfalz;Haßloch (Industriegebiet Süd);49.346;8.2377
DE;Bavaria;Klingenberg am Main (Trennfurt);49.7818;9.17092
DE;Baden-Wurttemberg;Heilbronn;49.1844;9.17832
CZ;Jihočeský kraj;Písek (Hradiště);49.298;14.1252
CZ;Pardubický;Lanškroun (Žichlínské Předměstí);49.9089;16.6191
SK;Trenčín Region;Púchov;49.1151;18.3123
SK;Trenčín Region;Považská Bystrica;49.1151;18.4288
PL;Lesser Poland;Skawina;49.9743;19.8019
GB;England;Easton;49.1829;-2.1086
GB;England;Easton;49.4503;-2.54338
DE;Hesse;Darmstadt;49.8631;8.63021
DE;Baden-Wurttemberg;Eggenstein-Leopoldshafen;49.0739;8.37703
DE;Bavaria;Nuremberg (Nordwestliche Außenstadt);49.4884;11.1278
DE;Baden-Wurttemberg;Karlsruhe (Neureut);49.0443;8.39214
SK;Žilina Region;Gbelany;49.2114;18.8374
SK;Žilina Region;Žilina;49.2189;18.7597
SK;Prešov Region;Poprad;49.0784;20.3281
SK;Žilina Region;Žilina;49.2237;18.7353
SK;Žilina Region;Žilina;49.2302;18.7298
PL;Lesser Poland;Rabka-Zdrój;49.6076;19.9521
UA;Vinnytsya Oblast;Vinnytsia (Lenins'kyi District);49.2327;28.4252
CZ;South Moravian;Brno střed;49.2021;16.6112
CZ;South Moravian;Brno;49.2504;16.51
CZ;South Moravian;Brno (Brno-Královo Pole);49.2215;16.584
CZ;South Moravian;Brno (Brno střed);49.1961;16.6104
CZ;South Moravian;Brno (Brno střed);49.1986;16.6051
UA;Kharkivs’ka Oblast’;Kharkiv (Kyivskyi Rayon);49.9995;36.2488
DE;Bavaria;Neumarkt in der Oberpfalz;49.2639;11.4617
DE;Baden-Wurttemberg;Wiesloch;49.2901;8.65569
DE;Hesse;Rüsselsheim am Main;49.9903;8.41329
DE;Bavaria;Nuremberg (Nordwestliche Außenstadt);49.4715;11.0734
JE;St John;St. John;49.2422;-2.08545
UA;Kharkivs’ka Oblast’;Kharkiv (Kholodnohirs'kyi District);49.9893;36.2046
PL;Subcarpathia;Krosno;49.6857;21.7513
DE;Bavaria;Karlstadt am Main (Mühlbach);49.9603;9.76271
FR;Hauts-de-France;Chantilly;49.1819;2.46043
FR;Normandy;Mont-Saint-Aignan;49.4769;1.09379
CZ;South Moravian;Brno (Brno-Královo Pole);49.2229;16.5873
LU;Luxembourg;Helmsange;49.6623;6.13301
UA;Lviv;Lviv (Lychakivskyi District);49.8277;24.0702
PL;Silesia;Bielsko-Biala;49.796;18.9848
PL;Lesser Poland;Limanowa;49.6978;20.4272
PL;Subcarpathia;Skołyszyn;49.7524;21.3321
PL;Subcarpathia;Stubno;49.8958;22.9561
PL;Silesia;Czechowice-Dziedzice;49.9141;19.015
UA;Vinnytsia;Pavlivka;49.4429;28.4645
LU;Diekirch;Schieren;49.8313;6.09682
DE;Baden-Wurttemberg;Hockenheim;49.3196;8.54986
DE;Rheinland-Pfalz;Mainz (Oberstadt);49.9889;8.27167
FR;Normandy;Évreux;49.0221;1.14165
UA;Poltava Oblast;Nova Haleshchyna;49.1732;33.7504
DE;Baden-Wurttemberg;Mannheim (Schönau);49.5358;8.4795
DE;Baden-Wurttemberg;Mannheim (Quadrate);49.4815;8.47107
DE;Baden-Wurttemberg;Bruchsal;49.1257;8.59214
GG;St Peter Port;St Peter Port;49.4586;-2.53656
GG;St Peter Port;St Peter Port;49.4669;-2.54798
GG;Vale;Vale;49.4874;-2.53176
DE;Bavaria;Nuremberg (West);49.4284;11.0183
DE;Bavaria;Ansbach;49.311;10.5685
UA;Khmelnytskyy Oblast;Khmelnytskyy;49.423;26.9871
DE;Hesse;Bensheim;49.6925;8.60971
DE;Bavaria;Nuremberg (Mitte);49.4436;11.0653
UA;Ternopil Oblast;Ternopil;49.553;25.5973
DE;Hesse;Langen;49.9935;8.64885
PL;Lesser Poland;Skawina;49.9746;19.8328
DE;Hesse;Mühltal (Waschenbach);49.8064;8.70825
SK;Zilina;Žilina (Žilinská Lehota);49.2485;18.6753
DE;Hesse;Ober-Ramstadt (Rohrbach);49.7976;8.76439
DE;Bavaria;Bamberg;49.9024;10.8852
DE;Baden-Wurttemberg;Mosbach;49.3495;9.14721
DE;Rheinland-Pfalz;Landau;49.1997;8.12066
DE;Bavaria;Immenreuth;49.9064;11.8694
DE;Baden-Wurttemberg;Knittlingen;49.0191;8.75546
DE;Saarland;Homburg;49.3135;7.32556
DE;Hesse;Rödermark (Ober-Roden);49.9655;8.82498
DE;Bavaria;Gunzenhausen (Maicha);49.0945;10.6952
DE;Bavaria;Deuerling;49.0373;11.9042
DE;Bavaria;Bamberg;49.9049;10.9158
DE;Rheinland-Pfalz;Bad Kreuznach;49.8359;7.86358
DE;Bavaria;Fürth;49.4689;10.998
DE;Hesse;Darmstadt (Darmstadt-Eberstadt);49.8537;8.65681
FR;Grand Est;Saint-Privat-la-Montagne;49.1872;6.04228
UA;Lviv;Lviv (Shevchenkivskyi District);49.8673;24.0147
DE;Saarland;Saarbrücken (West);49.2461;6.93693
DE;Bavaria;Maxhütte-Haidhof (Ponholz);49.1603;12.101
PL;Silesia;Krzyżanowice;49.9825;18.2685
PL;Silesia;Krzyżanowice;49.9791;18.2667
CA;British Columbia;Surrey (Guildford);49.1935;-122.799
CA;Manitoba;Winnipeg (The Mint);49.8491;-97.0526
CA;Manitoba;Winnipeg (North Inkster Industrial);49.9469;-97.2216
CA;British Columbia;Richmond;49.1702;-123.153
CA;British Columbia;Campbell River;49.9104;-125.207
CA;British Columbia;Cranbrook;49.517;-115.769
CA;Manitoba;Winnipeg (Buffalo);49.8368;-97.178
CA;Ontario;Cochrane;49.065;-81.0299
CA;Manitoba;Winnipeg (University);49.8077;-97.1431
CA;British Columbia;Vancouver (Knight);49.2414;-123.09
CA;British Columbia;Burnaby;49.2586;-123.01
CA;Manitoba;Stony Mountain;49.9452;-97.2322
CA;British Columbia;Kelowna (Landmark);49.8803;-119.461
CA;British Columbia;Maple Ridge (Haney);49.2202;-122.599
CA;British Columbia;Vancouver (East Vancouver);49.2807;-123.033
CA;Alberta;Lethbridge (Upper Eastside);49.6941;-112.833
CA;Alberta;Lethbridge (South Lethbridge);49.6957;-112.835
CA;Alberta;Lethbridge (Anderson Industrial Park);49.7048;-112.797
CA;British Columbia;Cranbrook;49.5125;-115.767
CA;British Columbia;Vancouver (Ubc);49.2502;-123.23
CA;British Columbia;Vancouver (Central Vancouver);49.2734;-123.104
CA;British Columbia;Vancouver (Arbutus Ridge);49.2535;-123.169
CA;British Columbia;Vancouver (Fairview);49.2656;-123.142
CA;British Columbia;Burnaby;49.2563;-123.023
CA;British Columbia;Vancouver (Grandview-Woodlands);49.2764;-123.066
CA;British Columbia;Richmond;49.1823;-123.08
CA;British Columbia;Vancouver (Strathcona);49.2724;-123.096
CA;British Columbia;Burnaby;49.2603;-122.988
CA;British Columbia;Vancouver (Fairview);49.2629;-123.14
CA;British Columbia;Burnaby;49.2684;-123.004
CA;British Columbia;Vancouver (Renfrew-Collingwood);49.2326;-123.024
CA;British Columbia;West Vancouver;49.3311;-123.16
CA;British Columbia;Richmond;49.13;-123.093
CA;British Columbia;Vancouver (Central Vancouver);49.289;-123.128
CA;British Columbia;Abbotsford (Highway 11);49.0282;-122.286
CA;British Columbia;Vancouver (Fairview);49.2588;-123.139
CA;British Columbia;Burnaby;49.2553;-123.002
CA;British Columbia;Richmond;49.1951;-123.082
CA;British Columbia;North Vancouver;49.3116;-123.082
CA;British Columbia;Delta;49.1417;-122.92
CA;British Columbia;North Vancouver;49.3188;-123.102
CA;British Columbia;Vancouver (Central Vancouver);49.285;-123.119
CA;British Columbia;Vancouver (Renfrew-Collingwood);49.2327;-123.024
CA;British Columbia;Burnaby;49.2595;-122.916
CA;Manitoba;Winnipeg (Symington Yards);49.8569;-97.0468
CA;Manitoba;Winnipeg (Downtown);49.8963;-97.1405
CA;Manitoba;Winnipeg (Central St. Boniface);49.8892;-97.1198
CA;Manitoba;Winnipeg (West Broadway);49.8855;-97.1544
CA;Manitoba;Winnipeg (West Fort Garry Industrial);49.8148;-97.1927
CA;Manitoba;Winnipeg (Downtown);49.8882;-97.1471
CA;Manitoba;Winnipeg (Minto);49.8838;-97.1837
CA;Manitoba;Winnipeg (Polo Park);49.8841;-97.1958
CA;Manitoba;Winnipeg (Inkster Industrial Park);49.9375;-97.1734
CA;Manitoba;Winnipeg (Sargent Park);49.9071;-97.1869
CA;Manitoba;Brandon;49.8479;-99.9511
CA;Manitoba;Ste. Anne;49.6716;-96.654
CA;Manitoba;Winnipeg (West Fort Garry Industrial);49.8187;-97.1896
CA;Manitoba;Winnipeg (Portage & Main);49.8953;-97.1366
CA;Manitoba;Winnipeg (Sargent Park);49.9069;-97.1792
CA;Manitoba;Winnipeg (Munroe West);49.9199;-97.1005
CA;British Columbia;Vancouver (Central Vancouver);49.2855;-123.116
CA;Manitoba;Winnipeg (St. James Industrial);49.9008;-97.2078
CA;Manitoba;Brandon;49.8413;-99.9195
CA;Manitoba;Winnipeg (Regent);49.8975;-97.0684
CA;Manitoba;Winnipeg (Broadway - Assiniboine);49.8866;-97.1364
CA;Manitoba;Winnipeg (Downtown);49.8882;-97.1394
CA;Manitoba;Winnipeg (Portage & Main);49.8956;-97.1396
CA;Manitoba;Winnipeg (Daniel Mcintyre);49.8965;-97.1678
CA;Manitoba;Winnipeg (Central St. Boniface);49.8915;-97.1071
CA;Manitoba;Winnipeg (Tuxedo Industrials);49.8294;-97.2181
CA;Manitoba;Winnipeg (Earl Grey);49.8702;-97.1448
CA;Manitoba;Grunthal;49.4402;-96.9849
CA;Manitoba;Winnipeg (Downtown);49.8891;-97.148
DE;Hesse;Rüsselsheim am Main;49.9784;8.42859
CA;Manitoba;Winnipeg (Canterbury Park);49.8989;-96.9744
CA;British Columbia;Abbotsford (Bradner);49.062;-122.385
CA;British Columbia;Chilliwack (Chilliwack Proper Village West);49.1444;-121.982
CA;British Columbia;North Vancouver;49.3242;-123.117
CA;British Columbia;Port Alberni;49.2344;-124.811
CA;British Columbia;Vancouver (Marpole);49.2116;-123.108
CA;British Columbia;Cranbrook;49.5206;-115.764
CA;British Columbia;Vancouver (Central);49.2812;-123.105
CA;British Columbia;Vancouver (Central Vancouver);49.2835;-123.105
CA;Manitoba;Winnipeg (West Fort Garry Industrial);49.8273;-97.1813
CA;British Columbia;New Westminster;49.2149;-122.923
CA;British Columbia;Vancouver (Central Vancouver);49.2913;-123.135
CA;British Columbia;Vancouver (Central Vancouver);49.2827;-123.119
CA;British Columbia;North Vancouver;49.3219;-123.106
CA;British Columbia;Burnaby;49.2798;-122.92
CA;British Columbia;Vancouver (Marpole);49.2133;-123.137
CA;British Columbia;Vancouver (Central Vancouver);49.2752;-123.121
CA;British Columbia;Vancouver (Kitsilano);49.272;-123.147
CA;British Columbia;Surrey;49.0567;-122.81
CA;British Columbia;Burnaby;49.265;-122.904
CA;British Columbia;Coquitlam;49.2814;-122.794
CA;British Columbia;Burnaby;49.2008;-123.008
CA;British Columbia;Vancouver (Strathcona);49.2676;-123.092
CA;British Columbia;Vancouver (Central Vancouver);49.2865;-123.121
CA;British Columbia;Vancouver (Central Vancouver);49.2742;-123.125
CA;British Columbia;Burnaby;49.2569;-123.011
CA;British Columbia;Castlegar;49.3118;-117.652
CA;British Columbia;Port Mellon;49.5216;-123.485
CA;British Columbia;Vancouver (Central Vancouver);49.2797;-123.13
CA;British Columbia;Vancouver (Central Vancouver);49.2853;-123.139
CA;British Columbia;New Westminster;49.2248;-122.892
CA;British Columbia;Richmond;49.1952;-123.179
CA;British Columbia;Langley;49.1022;-122.658
CA;British Columbia;Surrey (Guildford);49.1968;-122.805
CA;British Columbia;Richmond;49.1978;-123.075
CA;British Columbia;Nanaimo;49.166;-123.936
CA;British Columbia;Nanaimo;49.1975;-123.977
CA;British Columbia;Surrey;49.1028;-122.727
CA;British Columbia;Vancouver (Central Vancouver);49.2857;-123.116
CA;British Columbia;Vancouver (Central Vancouver);49.2751;-123.121
CA;British Columbia;Kelowna (Landmark);49.8802;-119.461
CA;British Columbia;Burnaby (Metrotown);49.2304;-123.01
